event_id,event_name,year_start,year_end,year_label,date_label,date_detail,period_id,period_name,broad_era,category,location_ids,location_names,person_ids,person_names,description_short,description_long,importance_score
E0466,Vietnam began exporting rice after Đổi Mới,1989,,1989,1989,,P028,Đổi Mới and international integration,Reform era,Economy,,Vietnam,,,"After Đổi Mới, Vietnam shifted from food importer to rice exporter, beginning exports of around 1–1.5 million tons per year in 1989.",Location ID is blank because the current locations table does not include a whole-country Vietnam row.,4
E0358,Seventh National Party Congress,1991,,1991,1991 June,June,P028,Đổi Mới and international integration,Reform era,Politics,,,,,Seventh National Party Congress.,Seventh National Party Congress.,3
E0359,"Võ Chí Công, Chairman of the State Council (1987–1992) ended his rule of Vietnam",1991,,1991,1991,,P028,Đổi Mới and international integration,Reform era,Politics,,,PE122,Võ Chí Công,"Võ Chí Công, Chairman of the State Council (1987–1992) ended his rule of Vietnam.","Võ Chí Công, Chairman of the State Council (1987–1992) ended his rule of Vietnam.",4
E0360,Dissolution of the Soviet Union ends the existence of the Soviet Union and aid throughout Vietnam,1991,,1991,1991,,P028,Đổi Mới and international integration,Reform era,Other,,,,,Dissolution of the Soviet Union ends the existence of the Soviet Union and aid throughout Vietnam.,Dissolution of the Soviet Union ends the existence of the Soviet Union and aid throughout Vietnam.,2
E0467,GDP growth accelerated during 1991–1995,1991,1995,1991,1991,,P028,Đổi Mới and international integration,Reform era,Economy,,Vietnam,,,The source reports average annual GDP growth of about 8.2% from 1991 to 1995.,Economic metric should be verified before final dashboard publication.,3
E0465,Vietnam and China normalized diplomatic relations,1992,,1992,1992,,P028,Đổi Mới and international integration,Reform era,Diplomacy,L089,Northern Vietnam border region,,,Vietnam and China normalized relations after more than a decade of tension following the 1979 border war.,The source says relations were normalized in 1992.,4
E0361,President Lê Đức Anh (1992–1997) became ruler of Vietnam,1995,,1995,1995,,P028,Đổi Mới and international integration,Reform era,Politics,,,PE123,Lê Đức Anh,President Lê Đức Anh (1992–1997) became ruler of Vietnam.,President Lê Đức Anh (1992–1997) became ruler of Vietnam.,3
E0362,Admittance to ASEAN,1995,,1995,1995 28 July,28-Jul,P028,Đổi Mới and international integration,Reform era,Diplomacy,,,,,Admittance to ASEAN.,Admittance to ASEAN.,5
E0468,Vietnam normalized relations with the United States,1995,,1995,1995,,P028,Đổi Mới and international integration,Reform era,Diplomacy,,Vietnam,,,"Vietnam normalized relations with the United States in 1995, the same year it joined ASEAN.",Source mentions normalization and ASEAN membership in the Đổi Mới section.,5
E0363,Eighth National Party Congress,1996,,1996,1996,,P028,Đổi Mới and international integration,Reform era,Politics,,,,,Eighth National Party Congress.,Eighth National Party Congress.,3
E0364,President Lê Đức Anh (1992–1997) ended his rule of Vietnam,1996,,1996,1996,,P028,Đổi Mới and international integration,Reform era,Politics,,,PE123,Lê Đức Anh,President Lê Đức Anh (1992–1997) ended his rule of Vietnam.,President Lê Đức Anh (1992–1997) ended his rule of Vietnam.,4
E0365,Ninth National Party Congress,2001,,2001,2001 April,April,P028,Đổi Mới and international integration,Reform era,Politics,,,,,Ninth National Party Congress.,Ninth National Party Congress.,3
E0366,President Trần Đức Lương starts his second term,2002,,2002,2002,,P028,Đổi Mới and international integration,Reform era,Politics,,,PE124,Trần Đức Lương,President Trần Đức Lương starts his second term.,President Trần Đức Lương starts his second term.,3
E0367,Tenth National Party Congress,2006,,2006,2006 April,April,P028,Đổi Mới and international integration,Reform era,Politics,,,,,Tenth National Party Congress.,Tenth National Party Congress.,3
E0368,"Trần Đức Lương (1997–2006) resigns as President of Vietnam, replaced by Nguyễn Minh Triết",2006,,2006,2006,,P028,Đổi Mới and international integration,Reform era,Politics,,,PE125;PE124,Nguyễn Minh Triết; Trần Đức Lương,"Trần Đức Lương (1997–2006) resigns as President of Vietnam, replaced by Nguyễn Minh Triết.","Trần Đức Lương (1997–2006) resigns as President of Vietnam, replaced by Nguyễn Minh Triết.",3
E0369,Admittance to World Trade Organization,2007,,2007,2007,,P029,Contemporary Vietnam,Contemporary period,Diplomacy,,,,,Admittance to World Trade Organization.,Admittance to World Trade Organization.,5
E0469,Vietnam was elected a non-permanent member of the UN Security Council,2007,,2007,2007 16 October,16-Oct,P029,Contemporary Vietnam,Contemporary period,Diplomacy,,Vietnam,,,Vietnam was elected as a non-permanent member of the UN Security Council for 2008–2009.,Adds diplomatic-integration detail after WTO accession.,4
E0470,Global financial crisis slowed Vietnam's economy,2008,,2008,2008,,P029,Contemporary Vietnam,Contemporary period,Economy,,Vietnam,,,"After WTO accession, Vietnam's economic growth slowed due to the global financial crisis of 2008.",This row should be linked to economic indicators later.,3
E0370,Eleventh National Party Congress,2011,,2011,2011 January,January,P029,Contemporary Vietnam,Contemporary period,Politics,,,,,Eleventh National Party Congress.,Eleventh National Party Congress.,3
E0371,"President Nguyễn Minh Triết (2006–2011) ends his term, replaced by Trương Tấn Sang",2011,,2011,2011,,P029,Contemporary Vietnam,Contemporary period,Politics,,,PE125;PE126,Nguyễn Minh Triết; Trương Tấn Sang,"President Nguyễn Minh Triết (2006–2011) ends his term, replaced by Trương Tấn Sang.","President Nguyễn Minh Triết (2006–2011) ends his term, replaced by Trương Tấn Sang.",3
E0372,Amendment of Constitution,2013,,2013,2013,,P029,Contemporary Vietnam,Contemporary period,Politics,,,,,Amendment of Constitution. Democratic recommendations are ignored by the National Assembly. The new constitution comes into effect on the first day of next year.,Amendment of Constitution. Democratic recommendations are ignored by the National Assembly. The new constitution comes into effect on the first day of next year.,3
E0373,Hai Yang Shi You 981 standoff,2014,,2014,2014 May–July,May–July,P029,Contemporary Vietnam,Contemporary period,Territory,L085,Paracel Islands,,,"Hai Yang Shi You 981 standoff: Tensions arises from the Chinese state-owned China National Offshore Oil Corporation moving its Hai Yang Shi You 981 oil platform to waters near the disputed Paracel Islands, resulting in large anti-China protests across Vietnam.","Hai Yang Shi You 981 standoff: Tensions arises from the Chinese state-owned China National Offshore Oil Corporation moving its Hai Yang Shi You 981 oil platform to waters near the disputed Paracel Islands, resulting in large anti-China protests across Vietnam.",2
E0374,Vietnam's new marriage law goes into effect,2015,,2015,2015 1 January,1-Jan,P029,Contemporary Vietnam,Contemporary period,Society,,,,,"Vietnam's new marriage law goes into effect. Same-sex marriages are no longer prohibited, but are not recognized as being legally valid.","Vietnam's new marriage law goes into effect. Same-sex marriages are no longer prohibited, but are not recognized as being legally valid.",2
E0471,Vietnam joined the ASEAN Economic Community,2015,,2015,2015 31 December,31-Dec,P029,Contemporary Vietnam,Contemporary period,Economy,,Vietnam,,,Vietnam joined the ASEAN Economic Community when it was established on 31 December 2015.,Useful event for regional economic integration.,4
E0375,Twelfth National Party Congress,2016,,2016,2016 January,January,P029,Contemporary Vietnam,Contemporary period,Politics,,,,,Twelfth National Party Congress.,Twelfth National Party Congress.,3
E0376,"President Trương Tấn Sang (2011–2016) ends his term, replaced by Trần Đại Quang",2016,,2016,2016,,P029,Contemporary Vietnam,Contemporary period,Politics,,,PE126;PE127,Trương Tấn Sang; Trần Đại Quang,"President Trương Tấn Sang (2011–2016) ends his term, replaced by Trần Đại Quang.","President Trương Tấn Sang (2011–2016) ends his term, replaced by Trần Đại Quang.",3
E0377,2016 Vietnam marine life disaster,2016,,2016,2016 April–July,April–July,P029,Contemporary Vietnam,Contemporary period,Society,,,,,2016 Vietnam marine life disaster.,2016 Vietnam marine life disaster.,2
E0378,First year of the COVID-19 pandemic in Vietnam,2020,,2020,2020,,P029,Contemporary Vietnam,Contemporary period,Society,,,,,First year of the COVID-19 pandemic in Vietnam.,First year of the COVID-19 pandemic in Vietnam.,2
E0379,Thirteenth National Party Congress,2021,,2021,2021 January,January,P029,Contemporary Vietnam,Contemporary period,Politics,,,PE128,Nguyễn Phú Trọng,Thirteenth National Party Congress. Unprecedented third term of the CPV General Secretary Nguyễn Phú Trọng starts.,Thirteenth National Party Congress. Unprecedented third term of the CPV General Secretary Nguyễn Phú Trọng starts.,4
E0380,"COVID-19 situations worsen significantly, particularly in Ho Chi Minh City",2021,,2021,2021,,P029,Contemporary Vietnam,Contemporary period,Other,L043;L044;L091,Gia Định; Saigon; Ho Chi Minh City,,,"The COVID-19 situations worsen significantly, particularly in Ho Chi Minh City.","The COVID-19 situations worsen significantly, particularly in Ho Chi Minh City.",2
E0381,"Việt Á scandal, 'Rescue flights' scandal, and other corporate scandals are exposed",2022,,2022,2022,,P029,Contemporary Vietnam,Contemporary period,Society,,,,,"Việt Á scandal, 'Rescue flights' scandal, and other corporate scandals are exposed.","Việt Á scandal, 'Rescue flights' scandal, and other corporate scandals are exposed.",2
E0382,"Nguyễn Xuân Phúc resigns as President of Vietnam, replaced by Võ Văn Thưởng",2023,,2023,2023 January,January,P029,Contemporary Vietnam,Contemporary period,Politics,,,PE129;PE130,Nguyễn Xuân Phúc; Võ Văn Thưởng,"Nguyễn Xuân Phúc resigns as President of Vietnam, replaced by Võ Văn Thưởng.","Nguyễn Xuân Phúc resigns as President of Vietnam, replaced by Võ Văn Thưởng.",3
E0383,Trial of Trương Mỹ Lan and Van Thinh Phat Holdings Group,2024,,2024,2024,,P029,Contemporary Vietnam,Contemporary period,Other,,,PE131,Trương Mỹ Lan,Trial of Trương Mỹ Lan and Van Thinh Phat Holdings Group.,Trial of Trương Mỹ Lan and Van Thinh Phat Holdings Group.,2
E0384,"Võ Văn Thưởng resigns as President of Vietnam, replaced by Tô Lâm",2024,,2024,2024 March,March,P029,Contemporary Vietnam,Contemporary period,Politics,,,PE130;PE132,Võ Văn Thưởng; Tô Lâm,"Võ Văn Thưởng resigns as President of Vietnam, replaced by Tô Lâm.","Võ Văn Thưởng resigns as President of Vietnam, replaced by Tô Lâm.",3
E0385,CPV General Secretary Nguyễn Phú Trọng dies in his third term,2024,,2024,2024 July,July,P029,Contemporary Vietnam,Contemporary period,Other,,,PE128;PE132,Nguyễn Phú Trọng; Tô Lâm,CPV General Secretary Nguyễn Phú Trọng dies in his third term. Tô Lâm succeeds.,CPV General Secretary Nguyễn Phú Trọng dies in his third term. Tô Lâm succeeds.,3
E0386,"Tô Lâm resigns as President of Vietnam, replaced by Lương Cường",2024,,2024,2024 October,October,P029,Contemporary Vietnam,Contemporary period,Politics,,,PE133;PE132,Lương Cường; Tô Lâm,"Tô Lâm resigns as President of Vietnam, replaced by Lương Cường.","Tô Lâm resigns as President of Vietnam, replaced by Lương Cường.",3
E0472,Tô Lâm announced a new national development era at Columbia University,2024,,2024,2024 23 September,23-Sep,P029,Contemporary Vietnam,Contemporary period,Politics,,Columbia University,PE132,Tô Lâm,"On 23 September 2024, Tô Lâm described Vietnam as entering a new historical development phase.",This is a recent political framing from the source; verify with current sources before public release.,3
E0387,"Following the merger of administrative units, Vietnam has 34 provincial-level units, comprising 28 province...",2025,,2025,2025 July,July,P029,Contemporary Vietnam,Contemporary period,Territory,,,,,"Following the merger of administrative units, Vietnam has 34 provincial-level units, comprising 28 provinces and 6 centrally governed cities.","Following the merger of administrative units, Vietnam has 34 provincial-level units, comprising 28 provinces and 6 centrally governed cities.",2
